image_path,reference_caption,generated_caption
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2393995.jpg,two bears are outside playing in a field of grass. there are a bunch of small weeds and dandelions located everywhere around the grass area. one of the bears has it ' s face in the earth and is probably eating some grass. the other bear is looking towards the east. both of the bears are a dark brown color.,"two brown bears are walking in a field of tall grass and weeds in the background, and the grass is green and brown and white flowers in the foreground, and the bears are facing away from the camera and looking towards the right, and the bears are facing away from the camera, and the bears are facing away from the camera and facing the camera, and facing the same direction, and the bears are facing the same direction, and facing the same direction, and facing the same direction, the"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2417463.jpg,a bear is sitting on a set of a ski resort. the bear is wearing a cap. the cape is red. he is also wearing a ski cap. the cap is also red.,a brown teddy bear is standing in the snow with a red cape on and a red hat on and a red star on his head and a red cape on his back and a red cape on his back and a red star on his chest and a red star on his chest and a red star on his chest and a red star on his chest and a red star on his chest and a red star on his chest and a red star on his chest and a red and white star on his chest and
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2372810.jpg,"a man in a gray shirt, and pants is leaning over a little girl in a pink shirt as they cut a cake. there is a chocolate cake with chocolate frosting and whipped cream with cherries on the whipped cream on top. there are balloons floating int he sky over the table. there are trays of other party foods and snacks and a plate of spoons and knives. other people are standing around the table watching as the cake is being cut.","a man and a woman are standing at a table in a room with a child at a birthday party on it, they are looking at a cake on a plate on a table with a bunch of food on it and a bunch of other items on the table in front of them on a red tray with a white napkin on it and a green cup on top of it on a red tray with a white napkin on it and a green cup in a pink cup on the table next to it is a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2381765.jpg,"two people in tan jackets are walking together down a wide paved sidewalk under a blue awning. two other people are standing in front of a market that has various fruits, vegetables and flowers on the sidewalk. in the foreground is a tall green metal pole with a very small red and white sign that says no parking anytime. there is also a green awning on the buildings and a red one.","a couple of people are walking down a sidewalk on a sunny day in a city, one of the people is wearing a tan jacket and the other is wearing a black jacket and blue jeans, and the other person is wearing a tan jacket and black pants, and is carrying a brown bag in their hand and walking towards a fruit stand that has a large variety of fruits on it, and a large sign that says, fruit stand in front of it, and a large sign that says"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2371730.jpg,"this is an image of some animals. the animals are cows. the cow on the right is white. the cow in the left is reddish brown. the cow has long horns. the horns are black. the horns are curved. the horns are sharp. the other cow has dull horns. the cows have black noses. there is a row boat behind the cows. the boats are painted red, white and black.","two white cows are laying on the beach, one of them is laying down and the other one is laying down on the ground, and the other one is laying down on the ground, and the other cow is laying down on the beach, and the other cow is laying down on the beach, and the other cow is standing up on the beach, and the other cow is laying down on the beach, and the other cow is laying down on the beach, and the boat is red and white"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2371141.jpg,a man is riding a skateboard in a skatepark. the man is riding the skateboard along the edge of a pool area. the man is wearing a helmet. the man is also wearing kneepads and elbowpads. the man is wearing black clothes. the man has glasses on. there are shadows on the ground. there is a lot of sunlight.,a man is wearing a black shirt and black shorts with white writing on it and a black helmet on his head and knee pads on his feet and feet is riding a skateboard on a ramp in a skate park on a sunny day
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2410911.jpg,a woman in a white shirt is laying on top of a surfboard. the surfboard is white and has pink stripes on it. there are shoes laying next to the surfboard.,a woman is laying on the floor with her surfboard on her back and her face is close to the camera and she is wearing a white shirt and blue shorts with a pink stripe on the bottom of the surfboard and a white wrist watch on her wrist and a black watch on her wrist and a black bag with a blue strap on it and a clear plastic bag on the floor behind her and a pair of brown shoes on the floor behind her and a blue bag with a white label on it
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2133.jpg,this picture is taken inside of a home. there is a large rug sitting on a brown wooden floor in the room. a chair is sitting against a white painted wall. a picture frame is hanging above the chair. there is a large cabinet sitting near the chair in the corner of the room. green plants hang on a side wall of the room.,"a narrow hallway with a white painted wall and a wooden bookcase with a brown shelf on the wall is seen in the hallway of a home with a red towel hanging on it and a chair in the hallway in the background on the left of the photo, and a picture of a woman is hanging on the wall above the bookshelf in the hallway of the house with a green plant in the corner of the room on the left of the door is a picture of a white framed picture of a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2347863.jpg,a big truck is sitting outside. there is a sign on the top of the truck that has foreign writing. the sky is filled with a big cloud. this is all taking place in an urban area.,a large white truck is driving down a street on a cloudy day in a city with traffic lights on the top of it and a large screen on top of it that reads fireworks on it and is lit up in red and white with a blue background and a red light above it and a black pole with orange and white traffic cones on it on the sidewalk in front of the truck is a bridge spanning the street with a building across the street and a bridge across the street from the truck on the left
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2342464.jpg,the person is doing snowboarding. the person is wearing a black helmet and black goggles. the vest the person is wearing is red and gray jacket. the pants are brown. few feet away are the crowd watching the snowboarding. the crowd is behind the fence. the fence have different ads on them. the sky is blue with thin white clouds.,"a man is snowboarding on a snow covered hill in a blue sky with white clouds in the background, he is wearing a red vest with black letters on it, and a black helmet with a black and gray design on the front, and a black and red vest with a black design on the back, and a black and white helmet with a black and red design on the front, and a black and white design on the back of the vest with a black and red design on the front and"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2367934.jpg,"a metal pole has two signs on it. the signs are green, white and red. there is a red building with black doors behind the sign.",a brick building is behind the brick building with a window on the left side of it and a black bird on top of it on the top of the sign that says little italy and college st on the top of the sign is a little italy st sign with a red stripe and a green stripe on the bottom of the sign and a white stripe with a red stripe on the bottom of the sign and a green stripe on the bottom of the sign and a white stripe on the bottom of the sign and
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2416937.jpg,a wii box with a game system and remote sits on a car seat. a blue and white sticker is on the right hand corner of box. the box is rectangular and there are magazines under the box. a bottle sits in the cup holder next to the seat. a yellow plastic bag is also on the front seat. the door handle is in the background and the power buttons to the window is at the top of the arm rest.,"a white wii box is sitting on top of a yellow bag on a car seat in a car with a blue lid on it, and a blue cap on top of it, is sitting on the seat of the car, which is sitting on the seat of a car, which is sitting on a black seat, and a black seat belt is visible in the background of the photo, which is visible in the image of a car interior, with a black steering wheel, and a blue and white wii"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2316413.jpg,a couple of people going in opposite directions on a stairway. the man on the left is talking on a black cell phone. the man on the right is carrying a black bag. the stairway is gray. there is a large brick building with white doors behind the stairway. there is a person standing beside the brick building. the sky is blue with large white and gray clouds. there is another behind to the right of the brick building.,"two men are walking up a set of stairs on a sunny day in a city, one of them is talking on a cell phone, the other is walking towards the camera, and the other is walking towards a building with a large white window on the side of it, and a large white box on the top of the building, which is a large white window with a white frame above the windows, and a small window above the stairs, and a large white window above the stairs, and a"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2368379.jpg,the image is of a bathroom. the toilet is located on the left side of the bathroom. its lid is raised up and its seat is placed down. to the left of the toilet is a tiled wall that is white with one green tile in the center. attached to this tile wall is a toilet paper roll holder that has a gray plastic cover. there is a brown wooden door with a silver handle to the right of the toilet.,a white toilet is in a bathroom with a brown door and a brown shelf above it on the wall above the toilet is a black hat on the floor and a brown door on the wall above the toilet is a brown door with a brown handle on the top of it and a green tile on the bottom of the door and a brown door with a silver handle on the bottom of it and a white wall above it with a green tile on the bottom of the wall and a brown tile on the floor
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2383151.jpg,a large red cow lies in a pasture. the red cow has sharp white horns. the field he is laying in is a mixture of green grass and dying brown grass. behind the cow is a wooden fence.,a brown cow is laying down on the ground in front of a wooden fence in a field of grass on a sunny day
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2404930.jpg,there is a large bus driving on the street. there is a white sign on the side of the bus. there are many cars on the street behind the bus. there are trees lining the street in front of the sidewalk. there is buildings that you can see behind the cars on the street. there is clear blue sky above them.,"a red double decker bus is driving down a street in a city on a sunny day, with a large tree in the foreground and a few people walking on the sidewalk in the background on the sidewalk, and a car parked on the sidewalk in front of the bus, as well as a bicycle on the sidewalk in front of the bus, and a large tree with no leaves on it, is in the street in front of a row of buildings on the side of the street, and a few"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2323633.jpg,this photo is taken on a baseball field on a sunny day. a batter is wearing a red and white uniform and a red helmet. he is swinging a bat that is in his hands. a catcher is bending down on the ground behind the batter. he is wearing a face mask and holding a baseball glove on his hand. an umpire dressed in black and gray is squatting behind the catcher. there are many spectators sitting in the stands watching the game.,"a baseball player is standing on a baseball field with a white bat in his hands and a red and white uniform on his shirt and pants, and a black helmet on his head and a black and white glove on his hands is behind him on the baseball field, and a man in a black shirt and black pants is squatting behind the catcher and holding a white baseball bat in his hands and a white baseball in his hand and a white baseball bat in his hand and a white baseball"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2346624.jpg,a white building sits behind a black fence. there is a black car on the street. there are people walking in front of the building.,a white truck is parked on a street in front of a large white building with a red and black sign on the front of it in front of it on the street is a large white building with a large white and black sign on the front of it on the street in front of it is a large white building with a black fence on the front of it and a large white building with a black car parked on the street behind it on the sidewalk in front of the building is a large white building
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2341303.jpg,"a glass mason jar serves as a glass for a drink. there are two large white bowls, one with white rice and the other with bright green broccoli. the bowls and glass are on a wooden table. next to the bowls is a large white plate with a bed of lettuce and an egg sandwich in a bun.","a plate of food is sitting on a wooden table in a restaurant or restaurant, with a glass jar of salt and pepper shakers in the background on the table, and a white plate with green trim around it, and a burger with an egg on top of it, and a pile of green broccoli on the side of it, and a white bowl of rice, and a white bowl of grated potatoes on the side, and a white bowl of grated potatoes, and a white"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2393066.jpg,there is a black cat in a box. the box is made of wood. there are compartments lining the sides of the boxes. in the compartment the color is a light blue and it looks fairly dirty. there are two straps at the top of the box that attaches it to another box that may be the box ' s top. the cat seems to be asleep. his head is resting on his hind quarters and his tails is wrapped around his body.,"a black cat is sitting in a suitcase on a blue wall in a room of a home, which is painted white and has a wooden frame around the bottom of the suitcase, and a brown handle on the bottom of the suitcase, and a metal latch on the top of the handle of the suitcase, is visible in the box, which is open and there are several empty cardboard boxes in the bottom of the suitcase, and the cat is looking at the camera, which is looking at the camera,"
/home/juneyonglee/Desktop/leejuyong/dacon-scpc/data/stanford_image_paragraph/archive/stanford_img/content/stanford_images/2413853.jpg,"the older gentlemen are standing in a dimly lit room holding wine glasses. one man is wearing a blue polo shirt, brown pants and a black belt, one is wearing a tan suit jacket, tan pants and a blue tie and the one is wearing a striped button - down. the room contains a long, rectangular table and on that table is many bottles of wine. behind the gentlemen is a small group of people standing near the table.","three men are standing in a room together, smiling and posing for a picture in front of them on a table with a white tablecloth on it and a white tablecloth on it with a white tablecloth on it and a white tablecloth on it with a white tablecloth on it and a white tablecloth on it with a white tablecloth on it and a white tablecloth on it with a white tablecloth on it and a white tablecloth on it with a white tablecloth on it"
